2019-06-08 13:15:55.115767+02,6,28,DR
2019-06-08 13:15:57.090326+02,6,80,DR
2019-06-08 13:16:01.03564+02,6,79,DR
2019-06-08 13:16:02.999396+02,6,84,DR
2019-06-08 13:16:04.972198+02,6,77,DR
2019-06-08 13:16:06.943093+02,6,85,DR
2019-06-08 13:16:08.913301+02,6,51,DR
2019-06-08 13:16:10.882996+02,6,33,DR
2019-06-08 13:16:12.859158+02,6,70,DR
2019-06-08 13:16:14.8344+02,6,79,DR
2019-06-08 13:16:16.797431+02,6,83,DR
2019-06-08 13:16:18.77066+02,6,69,DR
2019-06-08 13:16:22.710218+02,6,64,DR
2019-06-08 13:16:24.680656+02,6,69,DR
2019-06-08 13:16:26.655498+02,6,67,DR
2019-06-08 13:16:30.593813+02,6,69,DR
2019-06-08 13:16:32.565323+02,6,66,DR
2019-06-08 13:16:34.534133+02,6,67,DR
2019-06-08 13:16:36.506421+02,6,62,DR
2019-06-08 13:16:38.504186+02,6,118,DR
2019-06-08 13:16:40.456703+02,6,109,DR
2019-06-08 13:16:42.416245+02,6,88,DR
2019-06-08 13:16:44.387297+02,6,38,DR
2019-06-08 13:16:46.358562+02,6,24,DR
2019-06-08 13:16:48.328287+02,6,22,DR
2019-06-08 13:16:50.300378+02,6,20,DR
2019-06-08 13:16:52.27011+02,6,35,DR
2019-06-08 13:16:54.332594+02,6,59,DR
2019-06-08 13:16:56.212395+02,6,66,DR
2019-06-08 13:17:00.1532+02,6,64,DR
2019-06-08 13:17:02.127945+02,6,66,DR
2019-06-08 13:17:04.096122+02,6,64,DR
2019-06-08 13:17:06.068412+02,6,142,DR
2019-06-08 13:17:08.057853+02,6,111,DR
2019-06-08 13:17:10.010171+02,6,126,DR
2019-06-08 13:17:11.983451+02,6,113,DR
2019-06-08 13:17:13.953219+02,6,95,DR
2019-06-08 13:17:15.928821+02,6,132,DR
2019-06-08 13:17:17.902166+02,6,104,DR
2019-06-08 13:17:19.862116+02,6,119,DR
2019-06-08 13:17:21.836106+02,6,98,DR
2019-06-08 13:17:23.804293+02,6,139,DR
2019-06-08 13:17:25.774823+02,6,130,DR
2019-06-08 13:17:27.748863+02,6,97,DR
2019-06-08 13:17:29.719527+02,6,154,DR
2019-06-08 13:17:31.689729+02,6,114,DR
2019-06-08 13:17:33.658372+02,6,136,DR
2019-06-08 13:17:35.629549+02,6,105,DR
2019-06-08 13:17:37.62031+02,6,99,DR
2019-06-08 13:17:39.571775+02,6,140,DR
2019-06-08 13:17:41.542145+02,6,101,DR
2019-06-08 13:17:43.512855+02,6,129,DR
2019-06-08 13:17:45.486481+02,6,112,DR
2019-06-08 13:17:47.456864+02,6,118,DR
2019-06-08 13:17:49.425184+02,6,133,DR
2019-06-08 13:17:51.398534+02,6,55,DR
2019-06-08 13:17:53.367348+02,6,28,DR
2019-06-08 13:17:55.33938+02,6,20,DR
2019-06-08 13:17:57.31054+02,6,19,DR
2019-06-08 13:17:59.285723+02,6,20,DR
2019-06-08 13:18:01.270259+02,6,22,DR
2019-06-08 13:18:03.221564+02,6,20,DR
2019-06-08 13:18:07.175315+02,6,19,DR
2019-06-08 13:18:09.134064+02,6,18,DR
2019-06-08 13:18:20.961148+02,6,19,DR
2019-06-08 13:18:23.041058+02,6,41,DR
2019-06-08 13:18:24.901314+02,6,17,DR
2019-06-08 13:18:26.875603+02,6,6,DR
2019-06-08 13:18:28.854174+02,6,2,DR
2019-06-08 13:18:30.815777+02,6,0,DR
2019-06-08 14:39:30.945098+02,6,1,DR
2019-06-08 14:39:32.915899+02,6,0,DR
2019-06-08 14:39:44.739671+02,6,96,DR
2019-06-08 14:39:46.710755+02,6,83,DR
2019-06-08 14:39:48.686478+02,6,49,DR
2019-06-08 14:39:50.652147+02,6,25,DR
2019-06-08 14:39:52.623789+02,6,15,DR
2019-06-08 14:39:54.59628+02,6,12,DR
2019-06-08 14:39:56.566759+02,6,15,DR
2019-06-08 14:39:58.538263+02,6,17,DR
2019-06-08 14:40:12.333302+02,6,14,DR
2019-06-08 14:40:14.304469+02,6,11,DR
2019-06-08 14:40:26.129402+02,6,10,DR
2019-06-08 14:40:28.098532+02,6,11,DR
2019-06-08 14:40:30.072948+02,6,10,DR
2019-06-08 14:40:34.012314+02,6,11,DR
2019-06-08 14:40:37.953172+02,6,10,DR
2019-06-08 14:40:39.924458+02,6,11,DR
2019-06-08 14:40:41.89493+02,6,10,DR
2019-06-08 14:40:57.66113+02,6,11,DR
2019-06-08 14:41:01.602591+02,6,10,DR
2019-06-08 14:41:03.576136+02,6,11,DR
2019-06-08 14:41:13.431105+02,6,10,DR
2019-06-08 14:41:15.476239+02,6,11,DR
2019-06-08 14:41:17.3699+02,6,14,DR
2019-06-08 14:41:19.341249+02,6,17,DR
2019-06-08 14:41:21.318523+02,6,16,DR
2019-06-08 14:41:23.283445+02,6,15,DR
2019-06-08 14:41:27.224731+02,6,13,DR
2019-06-08 14:41:29.196691+02,6,11,DR
2019-06-08 14:41:33.137054+02,6,12,DR
2019-06-08 14:41:35.108005+02,6,88,DR
2019-06-08 14:41:37.080179+02,6,110,DR
2019-06-08 14:41:39.094884+02,6,103,DR
2019-06-08 14:41:41.039984+02,6,101,DR
2019-06-08 14:41:43.001971+02,6,108,DR
2019-06-08 14:41:44.961854+02,6,96,DR
2019-06-08 14:41:46.933546+02,6,42,DR
2019-06-08 14:41:48.903352+02,6,100,DR
2019-06-08 14:41:50.874191+02,6,102,DR
2019-06-08 14:41:52.844914+02,6,109,DR
2019-06-08 14:41:54.822667+02,6,94,DR
2019-06-08 14:41:56.786741+02,6,102,DR
2019-06-08 14:41:58.759234+02,6,97,DR
2019-06-08 14:42:00.728714+02,6,72,DR
2019-06-08 14:42:02.699057+02,6,32,DR
2019-06-08 14:42:04.66993+02,6,97,DR
2019-06-08 14:42:06.641592+02,6,106,DR
2019-06-08 14:42:08.618978+02,6,102,DR
2019-06-08 14:42:10.588478+02,6,110,DR
2019-06-08 14:42:12.560942+02,6,99,DR
2019-06-08 14:42:14.533052+02,6,105,DR
2019-06-08 14:42:16.510848+02,6,46,DR
2019-06-08 14:42:18.472527+02,6,105,DR
2019-06-08 14:42:20.447008+02,6,106,DR
2019-06-08 14:42:22.43101+02,6,99,DR
2019-06-08 14:42:24.381346+02,6,108,DR
2019-06-08 14:42:26.352122+02,6,102,DR
2019-06-08 14:42:28.32468+02,6,54,DR
2019-06-08 14:42:30.292897+02,6,25,DR
2019-06-08 14:42:32.264655+02,6,15,DR
2019-06-08 14:42:34.236765+02,6,12,DR
2019-06-08 14:42:36.206286+02,6,11,DR
2019-06-08 14:42:38.177222+02,6,13,DR
2019-06-08 14:42:40.153011+02,6,17,DR
2019-06-08 14:42:42.119749+02,6,13,DR
2019-06-08 14:42:44.090308+02,6,11,DR
2019-06-08 14:42:46.058711+02,6,13,DR
2019-06-08 14:42:48.03227+02,6,18,DR
2019-06-08 14:42:50.014327+02,6,16,DR
2019-06-08 14:42:51.986648+02,6,15,DR
2019-06-08 14:42:55.913073+02,6,14,DR
2019-06-08 14:42:57.886404+02,6,12,DR
2019-06-08 14:42:59.853933+02,6,13,DR
2019-06-08 14:43:01.828207+02,6,15,DR
2019-06-08 14:43:03.796356+02,6,13,DR
2019-06-08 14:43:07.74053+02,6,12,DR
2019-06-08 14:43:09.713435+02,6,11,DR
2019-06-08 14:43:11.684695+02,6,12,DR
2019-06-08 14:43:13.653345+02,6,116,DR
2019-06-08 14:43:15.620994+02,6,103,DR
2019-06-08 14:43:17.592384+02,6,117,DR
2019-06-08 14:43:19.565064+02,6,107,DR
2019-06-08 14:43:23.5102+02,6,112,DR
2019-06-08 14:43:25.476314+02,6,42,DR
2019-06-08 14:43:27.448565+02,6,96,DR
2019-06-08 14:43:29.419368+02,6,107,DR
2019-06-08 14:43:31.390742+02,6,121,DR
2019-06-08 14:43:33.361655+02,6,96,DR
2019-06-08 14:43:35.330586+02,6,114,DR
2019-06-08 14:43:37.302467+02,6,96,DR
2019-06-08 14:43:39.271881+02,6,84,DR
2019-06-08 14:43:41.245438+02,6,40,DR
2019-06-08 14:43:43.215784+02,6,107,DR
2019-06-08 14:43:45.186252+02,6,108,DR
2019-06-08 14:43:47.157207+02,6,98,DR
2019-06-08 14:43:49.125252+02,6,113,DR
2019-06-08 14:43:51.098948+02,6,94,DR
2019-06-08 14:43:53.070409+02,6,111,DR
2019-06-08 14:43:55.038412+02,6,59,DR
2019-06-08 14:43:57.019732+02,6,34,DR
2019-06-08 14:43:58.990814+02,6,96,DR
2019-06-08 14:44:00.952273+02,6,104,DR
2019-06-08 14:44:02.923795+02,6,97,DR
2019-06-08 14:44:04.895493+02,6,102,DR
2019-06-08 14:44:06.865454+02,6,105,DR
2019-06-08 14:44:08.836601+02,6,95,DR
2019-06-08 14:44:10.807654+02,6,40,DR
2019-06-08 14:44:12.778466+02,6,77,DR
2019-06-08 14:44:14.749883+02,6,110,DR
2019-06-08 14:44:16.720163+02,6,93,DR
2019-06-08 14:44:18.688336+02,6,107,DR
2019-06-08 14:44:20.659086+02,6,91,DR
2019-06-08 14:44:22.636828+02,6,106,DR
2019-06-08 14:44:24.604925+02,6,64,DR
2019-06-08 14:44:26.574212+02,6,31,DR
2019-06-08 14:44:28.545221+02,6,96,DR
2019-06-08 14:44:30.51658+02,6,109,DR
2019-06-08 14:44:32.484374+02,6,103,DR
2019-06-08 14:44:34.455913+02,6,99,DR
2019-06-08 14:44:36.429055+02,6,103,DR
2019-06-08 14:44:38.396858+02,6,97,DR
2019-06-08 14:44:40.369972+02,6,41,DR
2019-06-08 14:44:42.341011+02,6,20,DR
2019-06-08 14:44:44.311938+02,6,14,DR
2019-06-08 14:44:46.281494+02,6,12,DR
2019-06-08 14:44:48.253795+02,6,11,DR
2019-06-08 14:44:56.135816+02,6,12,DR
2019-06-08 14:44:58.106572+02,6,16,DR
2019-06-08 14:45:00.07881+02,6,18,DR
2019-06-08 14:45:02.047174+02,6,17,DR
2019-06-08 14:45:04.020698+02,6,16,DR
2019-06-08 14:45:09.942933+02,6,15,DR
2019-06-08 14:45:11.907058+02,6,12,DR
2019-06-08 14:45:13.874596+02,6,11,DR
2019-06-08 14:45:31.612994+02,6,12,DR
2019-06-08 14:46:03.147252+02,6,106,DR
2019-06-08 14:46:05.115516+02,6,133,DR
2019-06-08 14:46:07.085433+02,6,112,DR
2019-06-08 14:46:09.058335+02,6,129,DR
2019-06-08 14:46:11.029516+02,6,107,DR
2019-06-08 14:46:13.000363+02,6,129,DR
2019-06-08 14:46:14.972553+02,6,74,DR
2019-06-08 14:46:16.939212+02,6,34,DR
2019-06-08 14:46:18.914278+02,6,129,DR
2019-06-08 14:46:20.893676+02,6,108,DR
2019-06-08 14:46:22.853475+02,6,127,DR
2019-06-08 14:46:24.83323+02,6,105,DR
2019-06-08 14:46:26.794295+02,6,130,DR
2019-06-08 14:46:28.765492+02,6,117,DR
2019-06-08 14:46:30.735767+02,6,44,DR
2019-06-08 14:46:32.708599+02,6,104,DR
2019-06-08 14:46:34.679996+02,6,123,DR
2019-06-08 14:46:36.649644+02,6,121,DR
2019-06-08 14:46:38.621285+02,6,112,DR
2019-06-08 14:46:40.600729+02,6,142,DR
2019-06-08 14:46:42.56092+02,6,109,DR
2019-06-08 14:46:44.533351+02,6,94,DR
2019-06-08 14:46:46.503042+02,6,38,DR
2019-06-08 14:46:48.475466+02,6,132,DR
2019-06-08 14:46:50.446164+02,6,112,DR
2019-06-08 14:46:52.416401+02,6,122,DR
2019-06-08 14:46:54.388798+02,6,111,DR
2019-06-08 14:46:56.363999+02,6,116,DR
2019-06-08 14:46:58.327229+02,6,127,DR
2019-06-08 14:47:00.30079+02,6,57,DR
2019-06-08 14:47:02.28138+02,6,95,DR
2019-06-08 14:47:04.245176+02,6,114,DR
2019-06-08 14:47:06.213247+02,6,132,DR
2019-06-08 14:47:08.185126+02,6,104,DR
2019-06-08 14:47:10.155969+02,6,125,DR
2019-06-08 14:47:12.126687+02,6,100,DR
2019-06-08 14:47:14.097704+02,6,98,DR
2019-06-08 14:47:16.065909+02,6,43,DR
2019-06-08 14:47:18.036316+02,6,119,DR
2019-06-08 14:47:20.009588+02,6,122,DR
2019-06-08 14:47:21.980383+02,6,112,DR
2019-06-08 14:47:23.952476+02,6,123,DR
2019-06-08 14:47:25.920426+02,6,109,DR
2019-06-08 14:47:27.893596+02,6,125,DR
2019-06-08 14:47:29.861675+02,6,67,DR
2019-06-08 14:47:31.834351+02,6,38,DR
2019-06-08 14:47:33.812086+02,6,101,DR
2019-06-08 14:47:35.788935+02,6,122,DR
2019-06-08 14:47:37.745562+02,6,102,DR
2019-06-08 14:47:39.718784+02,6,121,DR
2019-06-08 14:47:41.69073+02,6,101,DR
2019-06-08 14:47:43.660198+02,6,112,DR
2019-06-08 14:47:45.631472+02,6,46,DR
2019-06-08 14:47:47.604015+02,6,98,DR
2019-06-08 14:47:49.573048+02,6,103,DR
2019-06-08 14:47:51.54382+02,6,112,DR
2019-06-08 14:47:53.514281+02,6,121,DR
2019-06-08 14:47:55.482769+02,6,102,DR
2019-06-08 14:47:57.455816+02,6,120,DR
2019-06-08 14:47:59.424127+02,6,78,DR
2019-06-08 14:48:01.442209+02,6,36,DR
2019-06-08 14:48:03.368357+02,6,96,DR
2019-06-08 14:48:05.33765+02,6,116,DR
2019-06-08 14:48:07.310579+02,6,103,DR
2019-06-08 14:48:09.280871+02,6,114,DR
2019-06-08 14:48:11.252747+02,6,101,DR
2019-06-08 14:48:13.221778+02,6,112,DR
2019-06-08 14:48:15.191296+02,6,46,DR
2019-06-08 14:48:17.256098+02,6,52,DR
2019-06-08 14:48:19.13387+02,6,110,DR
2019-06-08 14:48:21.104139+02,6,92,DR
2019-06-08 14:48:23.080899+02,6,108,DR
2019-06-08 14:48:25.048457+02,6,94,DR
2019-06-08 14:48:27.019095+02,6,110,DR
2019-06-08 14:48:28.987906+02,6,86,DR
2019-06-08 14:48:30.959663+02,6,38,DR
2019-06-08 14:48:32.935304+02,6,93,DR
2019-06-08 14:48:34.899844+02,6,117,DR
2019-06-08 14:48:36.874049+02,6,98,DR
2019-06-08 14:48:38.844069+02,6,109,DR
2019-06-08 14:48:40.8124+02,6,96,DR
2019-06-08 14:48:42.783082+02,6,112,DR
2019-06-08 14:48:44.762988+02,6,53,DR
2019-06-08 14:48:46.730442+02,6,40,DR
2019-06-08 14:48:48.700184+02,6,97,DR
2019-06-08 14:48:50.668641+02,6,101,DR
2019-06-08 14:48:52.638767+02,6,107,DR
2019-06-08 14:48:54.60967+02,6,99,DR
2019-06-08 14:48:56.579083+02,6,113,DR
2019-06-08 14:48:58.552351+02,6,94,DR
2019-06-08 14:49:00.533153+02,6,40,DR
2019-06-08 14:49:02.493664+02,6,103,DR
2019-06-08 14:49:04.465758+02,6,80,DR
2019-06-08 14:49:06.436394+02,6,33,DR
2019-06-08 14:49:08.406683+02,6,18,DR
2019-06-08 14:49:10.378248+02,6,15,DR
2019-06-08 14:49:12.347983+02,6,17,DR
2019-06-08 14:49:14.317395+02,6,21,DR
2019-06-08 14:49:16.287911+02,6,24,DR
2019-06-08 14:49:18.261304+02,6,18,DR
2019-06-08 14:49:20.233455+02,6,14,DR
2019-06-08 14:49:22.202376+02,6,12,DR
2019-06-08 14:49:35.996394+02,6,15,DR
2019-06-08 14:49:37.967775+02,6,17,DR
2019-06-08 14:49:39.944672+02,6,20,DR
2019-06-08 14:49:41.909147+02,6,23,DR
2019-06-08 14:49:43.879581+02,6,17,DR
2019-06-08 14:49:45.850119+02,6,15,DR
2019-06-08 14:49:47.821135+02,6,13,DR
2019-06-08 14:49:53.737528+02,6,12,DR
2019-06-08 14:49:59.662298+02,6,14,DR
2019-06-08 14:50:01.618223+02,6,116,DR
2019-06-08 14:50:03.588327+02,6,119,DR
2019-06-08 14:50:05.560309+02,6,105,DR
2019-06-08 14:50:07.532469+02,6,116,DR
2019-06-08 14:50:09.503649+02,6,101,DR
2019-06-08 14:50:11.478075+02,6,120,DR
2019-06-08 14:50:13.443847+02,6,47,DR
2019-06-08 14:50:15.413058+02,6,116,DR
2019-06-08 14:50:17.385262+02,6,112,DR
2019-06-08 14:50:19.357418+02,6,109,DR
2019-06-08 14:50:21.329023+02,6,121,DR
2019-06-08 14:50:23.298017+02,6,107,DR
2019-06-08 14:50:25.267812+02,6,117,DR
2019-06-08 14:50:27.240274+02,6,88,DR
2019-06-08 14:50:29.213491+02,6,38,DR
2019-06-08 14:50:31.18411+02,6,108,DR
2019-06-08 14:50:33.150434+02,6,119,DR
2019-06-08 14:50:35.124272+02,6,115,DR
2019-06-08 14:50:37.101669+02,6,106,DR
2019-06-08 14:50:39.066021+02,6,122,DR
2019-06-08 14:50:41.035032+02,6,108,DR
2019-06-08 14:50:43.0087+02,6,53,DR
2019-06-08 14:50:44.982525+02,6,28,DR
2019-06-08 14:50:46.947251+02,6,115,DR
2019-06-08 14:50:48.920268+02,6,107,DR
2019-06-08 14:50:50.890402+02,6,112,DR
2019-06-08 14:50:52.863002+02,6,121,DR
2019-06-08 14:50:54.83278+02,6,109,DR
2019-06-08 14:50:56.803249+02,6,117,DR
2019-06-08 14:50:58.772119+02,6,44,DR
2019-06-08 14:51:00.746871+02,6,139,DR
2019-06-08 14:51:02.718623+02,6,104,DR
2019-06-08 14:51:04.698196+02,6,116,DR
2019-06-08 14:51:06.660031+02,6,120,DR
2019-06-08 14:51:08.628583+02,6,104,DR
2019-06-08 14:51:10.597047+02,6,118,DR
2019-06-08 14:51:12.574146+02,6,62,DR
2019-06-08 14:51:14.539266+02,6,30,DR
2019-06-08 14:51:16.513047+02,6,104,DR
2019-06-08 14:51:18.488586+02,6,118,DR
2019-06-08 14:51:20.451937+02,6,113,DR
2019-06-08 14:51:22.425024+02,6,108,DR
2019-06-08 14:51:24.394817+02,6,122,DR
2019-06-08 14:51:26.366984+02,6,108,DR
2019-06-08 14:51:28.334547+02,6,47,DR
2019-06-08 14:51:30.305078+02,6,103,DR
2019-06-08 14:51:32.278822+02,6,116,DR
2019-06-08 14:51:34.257409+02,6,99,DR
2019-06-08 14:51:36.220433+02,6,118,DR
2019-06-08 14:51:38.192614+02,6,101,DR
2019-06-08 14:51:40.162509+02,6,113,DR
2019-06-08 14:51:42.144531+02,6,75,DR
2019-06-08 14:51:44.104287+02,6,36,DR
2019-06-08 14:51:46.072697+02,6,116,DR
2019-06-08 14:51:48.045742+02,6,103,DR
2019-06-08 14:51:50.014241+02,6,118,DR
2019-06-08 14:51:51.987067+02,6,100,DR
2019-06-08 14:51:53.959086+02,6,117,DR
2019-06-08 14:51:55.931161+02,6,98,DR
2019-06-08 14:51:57.897883+02,6,54,DR
2019-06-08 14:51:59.870372+02,6,83,DR
2019-06-08 14:52:01.841329+02,6,107,DR
2019-06-08 14:52:03.812637+02,6,104,DR
2019-06-08 14:52:05.783628+02,6,100,DR
2019-06-08 14:52:07.755104+02,6,107,DR
2019-06-08 14:52:09.722692+02,6,100,DR
2019-06-08 14:52:11.699689+02,6,78,DR
2019-06-08 14:52:13.667613+02,6,36,DR
2019-06-08 14:52:15.645245+02,6,110,DR
2019-06-08 14:52:17.608665+02,6,97,DR
2019-06-08 14:52:19.576918+02,6,108,DR
2019-06-08 14:52:21.549495+02,6,96,DR
2019-06-08 14:52:23.518942+02,6,104,DR
2019-06-08 14:52:25.491672+02,6,112,DR
2019-06-08 14:52:27.464674+02,6,58,DR
2019-06-08 14:52:29.431078+02,6,45,DR
2019-06-08 14:52:31.404202+02,6,91,DR
2019-06-08 14:52:33.373728+02,6,108,DR
2019-06-08 14:52:35.344838+02,6,97,DR
2019-06-08 14:52:37.329033+02,6,90,DR
2019-06-08 14:52:39.285375+02,6,106,DR
2019-06-08 14:52:41.311051+02,6,95,DR
2019-06-08 14:52:43.22724+02,6,41,DR
2019-06-08 14:52:45.200222+02,6,92,DR
2019-06-08 14:52:47.170054+02,6,98,DR
2019-06-08 14:52:49.139879+02,6,112,DR
2019-06-08 14:52:51.114106+02,6,90,DR
2019-06-08 14:52:53.081085+02,6,106,DR
2019-06-08 14:52:55.063983+02,6,91,DR
2019-06-08 14:52:57.025916+02,6,69,DR
2019-06-08 14:52:58.996107+02,6,30,DR
2019-06-08 14:53:00.967412+02,6,19,DR
2019-06-08 14:53:02.938324+02,6,16,DR
2019-06-08 14:53:04.909292+02,6,15,DR
2019-06-08 14:53:08.854322+02,6,12,DR
2019-06-08 14:53:22.645331+02,6,11,DR
2019-06-08 14:53:34.468988+02,6,10,DR
2019-06-08 14:53:36.450504+02,6,11,DR
2019-06-08 14:53:38.413659+02,6,12,DR
2019-06-08 14:53:40.381731+02,6,11,DR
2019-06-08 14:53:42.354695+02,6,13,DR
2019-06-08 14:53:44.325595+02,6,17,DR
2019-06-08 14:53:46.296802+02,6,21,DR
2019-06-08 14:53:48.267773+02,6,19,DR
2019-06-08 14:53:54.186887+02,6,90,DR
2019-06-08 14:53:56.151034+02,6,114,DR
2019-06-08 14:53:58.127052+02,6,122,DR
2019-06-08 14:54:00.091991+02,6,109,DR
2019-06-08 14:54:02.063392+02,6,122,DR
2019-06-08 14:54:04.035003+02,6,105,DR
2019-06-08 14:54:06.006221+02,6,99,DR
2019-06-08 14:54:07.973183+02,6,40,DR
2019-06-08 14:54:09.948282+02,6,135,DR
2019-06-08 14:54:11.915472+02,6,113,DR
2019-06-08 14:54:13.886152+02,6,108,DR
2019-06-08 14:54:15.85674+02,6,120,DR
2019-06-08 14:54:17.829967+02,6,101,DR
2019-06-08 14:54:19.800857+02,6,118,DR
2019-06-08 14:54:21.769163+02,6,75,DR
2019-06-08 14:54:23.743975+02,6,33,DR
2019-06-08 14:54:25.710977+02,6,105,DR
2019-06-08 14:54:27.681507+02,6,122,DR
2019-06-08 14:54:29.652669+02,6,111,DR
2019-06-08 14:54:31.62361+02,6,113,DR
2019-06-08 14:54:33.60045+02,6,120,DR
2019-06-08 14:54:35.564907+02,6,100,DR
2019-06-08 14:54:37.5376+02,6,42,DR
2019-06-08 14:54:39.514323+02,6,98,DR
2019-06-08 14:54:41.480685+02,6,120,DR
2019-06-08 14:54:43.453129+02,6,107,DR
2019-06-08 14:54:45.4222+02,6,119,DR
2019-06-08 14:54:47.390684+02,6,110,DR
2019-06-08 14:54:49.36513+02,6,107,DR
2019-06-08 14:54:51.334555+02,6,78,DR
2019-06-08 14:54:53.302916+02,6,34,DR
2019-06-08 14:54:55.276569+02,6,122,DR
2019-06-08 14:54:57.248065+02,6,105,DR
2019-06-08 14:54:59.215897+02,6,117,DR
2019-06-08 14:55:01.192122+02,6,104,DR
2019-06-08 14:55:03.157186+02,6,113,DR
2019-06-08 14:55:05.128804+02,6,112,DR
2019-06-08 14:55:07.107396+02,6,49,DR
2019-06-08 14:55:09.069888+02,6,111,DR
2019-06-08 14:55:11.100193+02,6,107,DR
2019-06-08 14:55:13.012553+02,6,117,DR
2019-06-08 14:55:14.985308+02,6,106,DR
2019-06-08 14:55:16.953496+02,6,120,DR
2019-06-08 14:55:18.923839+02,6,109,DR
2019-06-08 14:55:20.895083+02,6,84,DR
2019-06-08 14:55:22.865881+02,6,36,DR
2019-06-08 14:55:24.845579+02,6,121,DR
2019-06-08 14:55:26.808567+02,6,114,DR
2019-06-08 14:55:28.780801+02,6,103,DR
2019-06-08 14:55:30.761443+02,6,116,DR
2019-06-08 14:55:32.722519+02,6,103,DR
2019-06-08 14:55:34.693599+02,6,115,DR
2019-06-08 14:55:36.661473+02,6,55,DR
2019-06-08 14:55:38.632565+02,6,32,DR
2019-06-08 14:55:40.605196+02,6,111,DR
2019-06-08 14:55:42.574945+02,6,99,DR
2019-06-08 14:55:44.548406+02,6,115,DR
2019-06-08 14:55:46.516016+02,6,97,DR
2019-06-08 14:55:48.488822+02,6,116,DR
2019-06-08 14:55:50.465902+02,6,98,DR
2019-06-08 14:55:52.43723+02,6,46,DR
2019-06-08 14:55:54.401375+02,6,115,DR
2019-06-08 14:55:56.374675+02,6,99,DR
2019-06-08 14:55:58.34923+02,6,115,DR
2019-06-08 14:56:00.31434+02,6,97,DR
2019-06-08 14:56:02.28612+02,6,111,DR
2019-06-08 14:56:04.259311+02,6,96,DR
2019-06-08 14:56:06.224939+02,6,61,DR
2019-06-08 14:56:08.195239+02,6,33,DR
2019-06-08 14:56:10.166296+02,6,94,DR
2019-06-08 14:56:12.139302+02,6,109,DR
2019-06-08 14:56:14.107424+02,6,99,DR
2019-06-08 14:56:16.078836+02,6,108,DR
2019-06-08 14:56:18.04932+02,6,97,DR
2019-06-08 14:56:20.031589+02,6,103,DR
2019-06-08 14:56:21.992627+02,6,47,DR
2019-06-08 14:56:23.982642+02,6,85,DR
2019-06-08 14:56:25.940109+02,6,108,DR
2019-06-08 14:56:27.910859+02,6,95,DR
2019-06-08 14:56:29.88247+02,6,113,DR
2019-06-08 14:56:31.856143+02,6,103,DR
2019-06-08 14:56:33.817789+02,6,94,DR
2019-06-08 14:56:35.787365+02,6,66,DR
2019-06-08 14:56:37.760577+02,6,33,DR
2019-06-08 14:56:39.734614+02,6,103,DR
2019-06-08 14:56:41.702212+02,6,93,DR
2019-06-08 14:56:43.670639+02,6,106,DR
2019-06-08 14:56:45.641448+02,6,98,DR
2019-06-08 14:56:47.61435+02,6,102,DR
2019-06-08 14:56:49.601873+02,6,110,DR
2019-06-08 14:56:51.554451+02,6,45,DR
2019-06-08 14:56:53.529319+02,6,99,DR
2019-06-08 14:56:57.470459+02,6,109,DR
2019-06-08 14:56:59.44052+02,6,89,DR
2019-06-08 14:57:01.4084+02,6,103,DR
2019-06-08 14:57:03.379557+02,6,104,DR
2019-06-08 14:57:05.355864+02,6,54,DR
2019-06-08 14:57:07.323482+02,6,30,DR
2019-06-08 14:57:09.294397+02,6,91,DR
2019-06-08 14:57:11.262784+02,6,105,DR
2019-06-08 14:57:13.235684+02,6,92,DR
2019-06-08 14:57:15.207485+02,6,102,DR
2019-06-08 14:57:17.177787+02,6,103,DR
2019-06-08 14:57:19.151883+02,6,92,DR
2019-06-08 14:57:21.125078+02,6,40,DR
2019-06-08 14:57:23.094432+02,6,87,DR
2019-06-08 14:57:25.059643+02,6,115,DR
2019-06-08 14:57:27.036355+02,6,100,DR
2019-06-08 14:57:29.008688+02,6,93,DR
2019-06-08 14:57:30.971372+02,6,70,DR
2019-06-08 14:57:32.9449+02,6,74,DR
2019-06-08 14:57:34.912913+02,6,73,DR
2019-06-08 14:57:36.884454+02,6,69,DR
2019-06-08 14:57:38.857503+02,6,70,DR
2019-06-08 14:57:40.829588+02,6,69,DR
2019-06-08 14:57:42.79813+02,6,68,DR
2019-06-08 14:57:44.771185+02,6,66,DR
2019-06-08 14:57:46.739928+02,6,69,DR
2019-06-08 14:57:48.708385+02,6,65,DR
2019-06-08 14:57:50.683189+02,6,156,DR
2019-06-08 14:57:52.654881+02,6,150,DR
2019-06-08 14:57:54.621792+02,6,50,DR
2019-06-08 14:57:56.594875+02,6,29,DR
2019-06-08 14:57:58.565791+02,6,23,DR
2019-06-08 14:58:00.543654+02,6,22,DR
2019-06-08 14:58:02.506815+02,6,21,DR
2019-06-08 14:58:08.421441+02,6,81,DR
2019-06-08 14:58:10.390154+02,6,99,DR
2019-06-08 14:58:12.359045+02,6,92,DR
2019-06-08 14:58:14.329413+02,6,96,DR
2019-06-08 14:58:16.301103+02,6,86,DR
2019-06-08 14:58:18.300824+02,6,101,DR
2019-06-08 14:58:20.251588+02,6,48,DR
2019-06-08 14:58:22.213304+02,6,57,DR
2019-06-08 14:58:24.193101+02,6,92,DR
2019-06-08 14:58:26.154806+02,6,96,DR
2019-06-08 14:58:28.127197+02,6,90,DR
2019-06-08 14:58:34.038543+02,6,88,DR
2019-06-08 14:58:36.016088+02,6,38,DR
